home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
,157000,debt_consolidation,1,14
RENT,26000, ,2,16
RENT,87000,debt_consolidation,0,12
 ,90000,debt_consolidation,1,10
MORTGAGE,54800,debt_consolidation,1,10
OWN,80000,debt_consolidation,0,8
RENT,78139,debt_consolidation,0,11
RENT,58000, ,,9
MORTGAGE,38520,other,0,12
RENT,52000,credit_card,0,10
MORTGAGE,,debt_consolidation,0,9
MORTGAGE,63000,credit_card,0,18
MORTGAGE,75000,debt_consolidation,1,8
RENT,,,0,22
,,,0,11
MORTGAGE,95500,debt_consolidation,1,16
MORTGAGE,41000,home_improvement,1,10
MORTGAGE,,n/a,1,7
MORTGAGE,64500,debt_consolidation,3,14
MORTGAGE,,debt_consolidation,2,16
,15600,credit_card,1,4
MORTGAGE,80000,house,4,4
"",120000,credit_card,1,
RENT,115000,debt_consolidation,1,
MORTGAGE,80000,,0,
n/a,,debt_consolidation,2,7
MORTGAGE,140000, ,0,17
MORTGAGE,55182,debt_consolidation,0,11
n/a,46789.44, ,1,19
RENT,42000,debt_consolidation,0,7
"",,debt_consolidation,2,9
,,other,1,7
n/a,250000,small_business,1,24
MORTGAGE,,debt_consolidation,0,11
 ,37000,debt_consolidation,1,6
MORTGAGE,65000,"",1,
 ,50000,debt_consolidation,0,10
n/a,,,4,4
RENT,44000,credit_card,0,9
RENT,65000,debt_consolidation,1,18
MORTGAGE,70000,,0,7
MORTGAGE,110000,debt_consolidation,1,16
MORTGAGE,80000,,3,11
RENT,50000,,0,10
OWN,90000,other,1,1
MORTGAGE,,credit_card,1,13
MORTGAGE,55000,debt_consolidation,1,14
n/a,39000,debt_consolidation,1,
n/a,,debt_consolidation,0,15
RENT,45000,debt_consolidation,1,9
,134000,debt_consolidation,0,8
OWN,60000,debt_consolidation,1,12
MORTGAGE,42000,debt_consolidation,0,10
MORTGAGE,60000,n/a,1,11
OWN,64000,credit_card,3,14
RENT,,credit_card,0,9
MORTGAGE,40000,,3,11
MORTGAGE,114000,debt_consolidation,0,
n/a,96000,debt_consolidation,,12
MORTGAGE,43000,credit_card,0,8
MORTGAGE,,debt_consolidation,0,12
RENT,68000,vacation,1,8
MORTGAGE,160000,debt_consolidation,0,
MORTGAGE,75000,home_improvement,1,7
RENT,,debt_consolidation,0,12
RENT,49504,credit_card,0,
MORTGAGE,85000,n/a,0,
n/a,87000,debt_consolidation,0,13
MORTGAGE,65000,debt_consolidation,1,
OWN,,n/a,2,6
RENT,150000,major_purchase,6,9
MORTGAGE,71500,debt_consolidation,1,17
,,"",0,9
MORTGAGE,55000,debt_consolidation,0,12
RENT,32000,debt_consolidation,0,7
MORTGAGE,,credit_card,1,12
RENT,53000,debt_consolidation,0,10
MORTGAGE,,"",2,
MORTGAGE,90482,debt_consolidation,0,13
RENT,45000,credit_card,0,
MORTGAGE,90000, ,2,
MORTGAGE,85000,major_purchase,0,10
"",,,0,
RENT,25000,credit_card,0,13
RENT,55000,,0,13
MORTGAGE,80000,vacation,2,14
RENT,45000,debt_consolidation,0,13
RENT,86000,,0,12
RENT,39000,debt_consolidation,4,
MORTGAGE,,n/a,1,12
RENT,,debt_consolidation,0,4
OWN,80000,debt_consolidation,0,
MORTGAGE,80000,debt_consolidation,1,8
MORTGAGE,60000,,1,
n/a,39000, ,0,12
n/a,57600,credit_card,0,12
RENT,33000,n/a,1,7
n/a,60000,credit_card,0,7
n/a,30000,debt_consolidation,2,14
MORTGAGE,64000,"",0,8
"",42000,debt_consolidation,1,11
OWN,25000,"",1,15
MORTGAGE,86000,,1,8
,1e+05,,1,13
RENT,46000,debt_consolidation,,14
"",50000,debt_consolidation,0,8
MORTGAGE,46000,n/a,3,7
RENT,,debt_consolidation,0,6
n/a,85000,home_improvement,1,6
RENT,57000,,1,8
OWN,80000,credit_card,1,6
n/a,96000,debt_consolidation,3,
MORTGAGE,42000,debt_consolidation,0,7
MORTGAGE,85000,credit_card,1,5
OWN,45000,credit_card,0,5
RENT,,other,0,6
MORTGAGE,92000,credit_card,0,14
MORTGAGE,1e+05,debt_consolidation,1,13
RENT,,debt_consolidation,0,7
MORTGAGE,47000,debt_consolidation,1,23
MORTGAGE,87000,debt_consolidation,0,12
MORTGAGE,55000,debt_consolidation,3,18
n/a,,n/a,1,13
"",85000,credit_card,0,22
RENT,30000, ,,3
MORTGAGE,,debt_consolidation,2,17
RENT,101830,other,0,16
MORTGAGE,47000,debt_consolidation,1,16
MORTGAGE,33000,debt_consolidation,0,
MORTGAGE,,"",1,10
"",54000,,,13
RENT,75000,major_purchase,0,
MORTGAGE,92000,,0,15
"",120000,debt_consolidation,1,18
RENT,40000,other,0,4
RENT,,"",0,5
n/a,35000,debt_consolidation,1,19
MORTGAGE,70000,debt_consolidation,0,28
n/a,55000,debt_consolidation,0,9
OWN,33000,major_purchase,0,4
RENT,38000,debt_consolidation,0,3
,60000,debt_consolidation,0,
RENT,58000,debt_consolidation,0,7
MORTGAGE,101000,debt_consolidation,2,14
RENT,43388,debt_consolidation,0,12
n/a,,credit_card,0,24
RENT,34124.36,n/a,0,9
RENT,, ,1,4
OWN,,debt_consolidation,0,
MORTGAGE,120000,debt_consolidation,0,10
RENT,55000,,1,7
"",45500, ,0,10
MORTGAGE,38000,debt_consolidation,0,
MORTGAGE,110000,debt_consolidation,0,
OWN,84924,debt_consolidation,0,12
MORTGAGE,,debt_consolidation,0,
MORTGAGE,55000,debt_consolidation,1,13
MORTGAGE,56457,credit_card,0,9
"",53000,moving,0,
RENT,60000,debt_consolidation,0,6
RENT,50000,debt_consolidation,0,6
MORTGAGE,116000,debt_consolidation,0,
MORTGAGE,38000,"",0,15
MORTGAGE,,home_improvement,2,18
OWN,50300,debt_consolidation,0,
"",70000,debt_consolidation,1,13
RENT,52400,,1,7
OWN,,,,
RENT,50000,"",0,8
MORTGAGE,110000,debt_consolidation,2,18
 ,42000, ,0,7
MORTGAGE,92000, ,2,8
 ,34000,debt_consolidation,0,6
MORTGAGE,,,2,13
RENT,28000,n/a,0,
MORTGAGE,90000,debt_consolidation,2,16
MORTGAGE,160000,credit_card,2,
"",53237,debt_consolidation,2,15
RENT,30000,credit_card,,14
 ,120000,n/a,3,
RENT,23000,vacation,0,8
MORTGAGE,85000,debt_consolidation,0,
RENT,74000,debt_consolidation,0,
MORTGAGE,58727,credit_card,1,
OWN,115000,debt_consolidation,0,
MORTGAGE,87000,,1,12
n/a,48000,,0,13
 ,30000,debt_consolidation,1,15
MORTGAGE,, ,0,9
MORTGAGE,180000,n/a,2,9
MORTGAGE,55000,debt_consolidation,,
OWN,35000,debt_consolidation,1,
RENT,34000,debt_consolidation,0,10
MORTGAGE,70000, ,2,
MORTGAGE,30000,debt_consolidation,0,
RENT,77860.44,debt_consolidation,2,
RENT,35000, ,,11
MORTGAGE,42000,debt_consolidation,1,11
MORTGAGE,70000,debt_consolidation,0,
MORTGAGE,70000,debt_consolidation,1,
MORTGAGE,60000,,1,
n/a,60000,n/a,3,
MORTGAGE,110000,major_purchase,0,10
,90000,n/a,0,9
RENT,80000,credit_card,2,13
n/a,120000,house,1,12
MORTGAGE,128000,n/a,1,12
MORTGAGE,50000,n/a,0,
MORTGAGE,125000,credit_card,1,18
RENT,90000,"",0,18
MORTGAGE,45000,credit_card,0,
RENT,,debt_consolidation,0,7
MORTGAGE,56000,debt_consolidation,,
OWN,36000,credit_card,3,16
OWN,32000,debt_consolidation,,
MORTGAGE,,n/a,2,13
RENT,,debt_consolidation,1,
RENT,90000,debt_consolidation,1,15
MORTGAGE,,debt_consolidation,2,11
RENT,122500,"",0,14
RENT,60000,debt_consolidation,1,6
MORTGAGE,53000, ,,13
MORTGAGE,,credit_card,0,
 ,49000,other,0,9
RENT,37500,debt_consolidation,0,8
RENT,35000,debt_consolidation,0,20
MORTGAGE,50400,home_improvement,0,11
MORTGAGE,,debt_consolidation,1,
RENT,52158,credit_card,0,8
RENT,54329, ,0,15
MORTGAGE,16654,"",0,
 ,85000,credit_card,0,8
"",95000,debt_consolidation,,9
MORTGAGE,140000,credit_card,1,7
OWN,,credit_card,0,12
MORTGAGE,45000,debt_consolidation,0,10
MORTGAGE,65000,debt_consolidation,1,
MORTGAGE,75000,debt_consolidation,0,
RENT,75000,other,0,11
"",12000,credit_card,0,4
MORTGAGE,93000,,1,5
,110000,debt_consolidation,0,8
 ,75000,debt_consolidation,3,9
OWN,,debt_consolidation,1,7
RENT,39000,credit_card,3,9
MORTGAGE,290000,"",3,15
RENT,68900,debt_consolidation,0,
MORTGAGE,68890, ,,
"",70000,credit_card,0,19
MORTGAGE,55000,debt_consolidation,1,15
n/a,56508,debt_consolidation,2,10
 ,82000,debt_consolidation,0,
n/a,60000, ,0,
MORTGAGE,170000,credit_card,2,12
 ,,credit_card,0,10
RENT,24800,debt_consolidation,0,8
MORTGAGE,108000,debt_consolidation,0,
,30000,credit_card,0,8
 ,, ,1,18
OWN,31806,n/a,1,
RENT,62000,debt_consolidation,0,
MORTGAGE,41000,debt_consolidation,0,13
RENT,18500,n/a,0,
RENT,70000,credit_card,1,7
 ,52500,credit_card,1,
RENT,,debt_consolidation,0,6
MORTGAGE,150000,debt_consolidation,1,20
MORTGAGE,64500,debt_consolidation,3,14
MORTGAGE,84000,credit_card,1,
RENT,93500,debt_consolidation,0,21
MORTGAGE,89000,n/a,2,18
MORTGAGE,85000,debt_consolidation,0,16
RENT,95000,credit_card,0,11
RENT,35000,n/a,0,9
"",,n/a,1,9
MORTGAGE,60000,,0,9
RENT,85000,,0,8
RENT,66000,major_purchase,0,
OWN,86000,home_improvement,1,8
MORTGAGE,,debt_consolidation,2,8
RENT,80000,debt_consolidation,0,10
RENT,33000,debt_consolidation,0,13
RENT,36000,credit_card,0,6
MORTGAGE,,,0,
OWN,85000,credit_card,,
MORTGAGE,141000, ,0,
RENT,42500,debt_consolidation,0,
MORTGAGE,,debt_consolidation,1,
MORTGAGE,120000,debt_consolidation,1,
 ,50000,debt_consolidation,0,8
MORTGAGE,72000,debt_consolidation,0,
 ,43408,debt_consolidation,,13
,170000,n/a,4,12
MORTGAGE,56375,debt_consolidation,0,15
RENT,60000,debt_consolidation,,12
MORTGAGE,47000,debt_consolidation,2,39
RENT,80000,n/a,1,12
,80000,n/a,0,
MORTGAGE,68392,"",2,
OWN,42000,credit_card,0,4
MORTGAGE,133000,debt_consolidation,2,13
RENT,30000,,0,6
MORTGAGE,,debt_consolidation,1,13
 ,50000,credit_card,0,3
MORTGAGE,93000,,0,12
n/a,, ,0,10
RENT,72000,debt_consolidation,1,11
RENT,60000,house,2,16
n/a,68609,debt_consolidation,0,8
MORTGAGE,114000,debt_consolidation,0,10
RENT,110000, ,,17
n/a,120000,home_improvement,1,9
"",27000,n/a,0,9
 ,32000,debt_consolidation,0,10
MORTGAGE,65000,debt_consolidation,0,
,48000, ,0,14
RENT,,"",1,8
RENT,40000,debt_consolidation,1,
RENT,,debt_consolidation,1,7
MORTGAGE,81000,debt_consolidation,,
RENT,65000,debt_consolidation,1,
MORTGAGE,92600, ,0,7
RENT,47000,debt_consolidation,,3
n/a,40000,n/a,0,14
MORTGAGE,85000,small_business,0,8
RENT,950000,,0,10
MORTGAGE,90000,debt_consolidation,0,
MORTGAGE,71000,credit_card,0,17
RENT,40000,,0,6
"",55000,debt_consolidation,1,
"",,"",1,6
MORTGAGE,55000,"",0,6
MORTGAGE,85000,debt_consolidation,0,
RENT,42000,debt_consolidation,0,4
MORTGAGE,95000,home_improvement,0,
RENT,18000,debt_consolidation,0,16
RENT,,,1,17
MORTGAGE,65000,n/a,1,
MORTGAGE,212000,debt_consolidation,0,19
MORTGAGE,34000,debt_consolidation,0,6
OWN,28000,debt_consolidation,0,10
RENT,1e+05,debt_consolidation,,12
OWN,54195,credit_card,0,13
MORTGAGE,50000,debt_consolidation,0,6
MORTGAGE,69950,debt_consolidation,2,
MORTGAGE,,credit_card,0,16
MORTGAGE,40000,"",0,6
MORTGAGE,1e+05,small_business,0,18
"",65000,credit_card,0,14
"",32420,"",0,8
,36500,debt_consolidation,0,
,90000,n/a,0,19
,88000,n/a,0,14
MORTGAGE,,debt_consolidation,1,6
RENT,22000,debt_consolidation,1,9
RENT,,debt_consolidation,0,
,67000, ,2,
 ,50000,debt_consolidation,3,11
MORTGAGE,98800,credit_card,4,
MORTGAGE,98000,credit_card,2,15
MORTGAGE,26800,n/a,0,7
RENT,78000,other,0,10
RENT,24000,n/a,1,6
OWN,64000,debt_consolidation,0,8
 ,84000,credit_card,,8
MORTGAGE,115000,credit_card,1,10
MORTGAGE,95000,debt_consolidation,0,
RENT,25384,debt_consolidation,1,11
MORTGAGE,89000, ,0,15
MORTGAGE,110000,debt_consolidation,0,11
"",49000,debt_consolidation,0,12
RENT,55000, ,0,
,125000,debt_consolidation,0,10
RENT,110000,"",0,12
 ,42000,credit_card,0,7
OWN,88000,debt_consolidation,0,10
RENT,,debt_consolidation,0,
MORTGAGE,53000,home_improvement,0,12
MORTGAGE,,debt_consolidation,1,8
 ,60000,debt_consolidation,0,12
MORTGAGE,30000,home_improvement,0,
RENT,70000,debt_consolidation,3,7
 ,53000,debt_consolidation,2,
MORTGAGE,85000,debt_consolidation,0,16
,41000,,,9
MORTGAGE,74000,debt_consolidation,2,
MORTGAGE,,debt_consolidation,0,
MORTGAGE,67000,debt_consolidation,1,19
RENT,30000,credit_card,0,10
MORTGAGE,218833, ,1,14
 ,,debt_consolidation,1,18
,,credit_card,0,
MORTGAGE,118500,vacation,0,9
 ,115599,debt_consolidation,2,13
MORTGAGE,,,3,18
OWN,,debt_consolidation,,10
RENT,80000,debt_consolidation,1,
MORTGAGE,64947,credit_card,0,7
MORTGAGE,66000,,0,12
 ,55000,n/a,0,14
MORTGAGE,175000,moving,1,17
MORTGAGE,39000,debt_consolidation,1,8
RENT,65000,credit_card,0,17
"",58000,credit_card,0,15
n/a,50000,"",2,
MORTGAGE,26000,credit_card,0,18
MORTGAGE,,debt_consolidation,,16
RENT,,debt_consolidation,0,8
MORTGAGE,75000,n/a,0,11
RENT,,n/a,0,
RENT,70500,credit_card,0,11
RENT,36000,credit_card,0,
MORTGAGE,49773,"",0,8
MORTGAGE,160000, ,0,14
RENT,82000,credit_card,0,
MORTGAGE,125000,debt_consolidation,0,12
MORTGAGE,,home_improvement,0,16
MORTGAGE,60000,credit_card,0,14
,30000,n/a,1,8
RENT,,,0,14
 ,42982,debt_consolidation,0,9
MORTGAGE,40000,other,0,6
MORTGAGE,84000,credit_card,0,23
OWN,160000,home_improvement,5,17
RENT,,small_business,0,6
MORTGAGE,44200,n/a,1,15
"",33000,credit_card,0,5
MORTGAGE,90000,n/a,,
OWN,110000, ,0,15
OWN,,small_business,,
RENT,50000,debt_consolidation,0,12
RENT,44900,debt_consolidation,1,7
RENT,55000,debt_consolidation,0,7
RENT,,debt_consolidation,1,5
MORTGAGE,78000,debt_consolidation,,
MORTGAGE,60000, ,0,
MORTGAGE,55200,home_improvement,0,
RENT,,credit_card,1,5
MORTGAGE,103000,debt_consolidation,2,
RENT,66500, ,,11
MORTGAGE,,"",0,23
RENT,25000,credit_card,3,6
"",,,0,9
RENT,47000,debt_consolidation,1,
RENT,36220.8,credit_card,,5
MORTGAGE,198000,home_improvement,0,7
 ,49000,debt_consolidation,2,
 ,35000,,0,
n/a,42000,debt_consolidation,1,
RENT,55000,car,2,10
"",75000,debt_consolidation,0,
RENT,165000,debt_consolidation,0,13
n/a,50000, ,1,
RENT,, ,0,12
"",82822,home_improvement,,11
MORTGAGE,1e+05,debt_consolidation,0,12
 ,59000,,4,10
OWN,,"",0,
MORTGAGE,55000,"",0,17
MORTGAGE,29222,credit_card,0,
RENT,30000, ,1,9
MORTGAGE,120000,debt_consolidation,0,22
RENT,96000,credit_card,1,7
MORTGAGE,,home_improvement,0,18
OWN,70000,debt_consolidation,1,
RENT,35000,debt_consolidation,3,4
RENT,,debt_consolidation,,8
MORTGAGE,115000,credit_card,0,20
MORTGAGE,56000,debt_consolidation,1,
OWN,107760,n/a,1,
RENT,80000,debt_consolidation,0,11
 ,65000,credit_card,0,
MORTGAGE,126000,credit_card,2,
RENT,,,0,8
n/a,47390,debt_consolidation,0,8
OWN,95000, ,0,12
RENT,52000,debt_consolidation,0,6
 ,45000,debt_consolidation,1,8
MORTGAGE,80000,home_improvement,0,20
,39000,debt_consolidation,0,
 ,66000,home_improvement,0,12
RENT,81000,debt_consolidation,0,7
MORTGAGE,108000,debt_consolidation,,8
"",91400,credit_card,0,21
MORTGAGE,40200,,1,9
MORTGAGE,,debt_consolidation,1,
n/a,28000,"",0,6
RENT,,n/a,0,12
OWN,30000,,0,
n/a,49950,"",0,
RENT,,debt_consolidation,0,
RENT,38500,other,0,8
OWN,42600,debt_consolidation,0,
 ,20000,home_improvement,0,3
MORTGAGE,90000,n/a,0,
n/a,72000,other,,
n/a,70000,credit_card,0,
MORTGAGE,,debt_consolidation,1,8
MORTGAGE,,"",0,8
OWN,100608,"",0,11
MORTGAGE,60000, ,0,19
RENT,,,0,
MORTGAGE,64000,debt_consolidation,0,21
MORTGAGE,73000,debt_consolidation,,
 ,103500,debt_consolidation,2,15
MORTGAGE,75000,n/a,0,11
RENT,120000,debt_consolidation,1,13
"",72000,n/a,1,
MORTGAGE,45000,credit_card,1,25
MORTGAGE,160000,,3,
RENT,,debt_consolidation,3,
RENT,,moving,0,17
 ,,debt_consolidation,0,24
 ,,,0,9
OWN,110000,credit_card,,6
RENT,52000,,0,
RENT,103600,debt_consolidation,,15
"",33300,,1,11
,,n/a,3,
MORTGAGE,110000,n/a,1,16
RENT,,debt_consolidation,0,26
RENT,29000,n/a,0,9
MORTGAGE,,debt_consolidation,0,7
 ,83000,debt_consolidation,2,11
RENT,,debt_consolidation,0,16
,,debt_consolidation,2,32
RENT,41000,credit_card,0,4
RENT,90000,debt_consolidation,1,19
RENT,130000,moving,0,
,41500,debt_consolidation,0,
RENT,38000,debt_consolidation,1,
MORTGAGE,60000,debt_consolidation,0,13
"",69000,credit_card,0,12
MORTGAGE,68000,debt_consolidation,1,30
RENT,104389,"",1,12
MORTGAGE,65000,,2,9
MORTGAGE,34951,debt_consolidation,1,
n/a,42000, ,,7
RENT,,credit_card,,8
RENT,55000,credit_card,2,20
RENT,40000,,0,
RENT,,credit_card,1,14
RENT,98000,debt_consolidation,0,13
n/a,44000, ,,
n/a,150000,debt_consolidation,6,6
RENT,43000,,1,
MORTGAGE,35380,home_improvement,0,
"",65000,debt_consolidation,0,9
RENT,99500,,0,22
MORTGAGE,,major_purchase,1,
RENT,,debt_consolidation,1,
MORTGAGE,65000,debt_consolidation,0,6
RENT,72455,credit_card,,
,71000,debt_consolidation,4,8
n/a,35000,n/a,5,8
RENT,54000,debt_consolidation,0,6
RENT,45000,n/a,0,10
MORTGAGE,40000,n/a,0,
MORTGAGE,,,3,13
RENT,46000,debt_consolidation,0,10
MORTGAGE,36000,n/a,0,8
MORTGAGE,,debt_consolidation,,12
,120000,home_improvement,3,13
n/a,50000,debt_consolidation,0,7
"",55438,debt_consolidation,0,9
 ,,debt_consolidation,0,10
MORTGAGE,,debt_consolidation,0,16
MORTGAGE,50000,debt_consolidation,1,17
MORTGAGE,90000, ,2,11
MORTGAGE,43000,n/a,0,15
MORTGAGE,78000,debt_consolidation,0,7
n/a,62000,other,0,6
MORTGAGE,81000,,1,16
OWN,,major_purchase,0,
MORTGAGE,275000,credit_card,1,20
MORTGAGE,76000,,0,7
RENT,19200,debt_consolidation,0,
,95000, ,0,9
RENT,40000,"",0,
RENT,,debt_consolidation,2,
MORTGAGE,87000,debt_consolidation,0,14
MORTGAGE,60000,debt_consolidation,1,14
OWN,,debt_consolidation,2,
n/a,36000,debt_consolidation,4,10
MORTGAGE,210000,,3,14
RENT,,debt_consolidation,0,7
MORTGAGE,45000,"",0,11
MORTGAGE,2e+05, ,1,7
MORTGAGE,85000,debt_consolidation,1,11
RENT,41200,debt_consolidation,0,
RENT,43000,debt_consolidation,0,
OWN,102000,debt_consolidation,0,11
 ,112000,debt_consolidation,2,7
MORTGAGE,103000,credit_card,,16
RENT,,debt_consolidation,0,8
RENT,50000,major_purchase,0,13
,63000,credit_card,0,
RENT,31500,credit_card,0,15
MORTGAGE,80000,debt_consolidation,1,11
,,n/a,1,13
MORTGAGE,40000,debt_consolidation,,19
MORTGAGE,37000,credit_card,0,
RENT,26000,debt_consolidation,0,7
n/a,65000,debt_consolidation,1,23
RENT,,credit_card,0,
 ,86000,debt_consolidation,,
MORTGAGE,95000,debt_consolidation,0,
 ,140000,,1,7
n/a,58000,vacation,0,12
RENT,25000,debt_consolidation,0,
MORTGAGE,95000,credit_card,1,13
MORTGAGE,113780,credit_card,0,15
RENT,33000,debt_consolidation,0,
RENT,48000,"",0,12
RENT,38000,,0,
RENT,1e+05,,1,6
MORTGAGE,120000,n/a,,11
MORTGAGE,49000,"",0,
RENT,42500,debt_consolidation,2,8
"",55000,,1,
RENT,86000,debt_consolidation,1,
RENT,60000,debt_consolidation,0,14
 ,,credit_card,,8
RENT,23043,debt_consolidation,,10
RENT,42000,debt_consolidation,0,8
RENT,45000,debt_consolidation,1,13
MORTGAGE,45000,debt_consolidation,1,18
MORTGAGE,,"",0,14
MORTGAGE,,debt_consolidation,0,11
,80000,debt_consolidation,1,11
RENT,70000,debt_consolidation,0,4
MORTGAGE,,medical,0,13
MORTGAGE,45000,debt_consolidation,4,11
,,debt_consolidation,1,7
MORTGAGE,86400,,3,16
MORTGAGE,29181,"",1,12
n/a,,credit_card,0,13
MORTGAGE,,,0,14
MORTGAGE,84000, ,0,13
MORTGAGE,160000,credit_card,1,8
"",160000,debt_consolidation,0,15
RENT,35000,"",2,21
MORTGAGE,,,1,10
MORTGAGE,,n/a,2,17
RENT,40000, ,1,11
"",52846,debt_consolidation,1,10
OWN,40000,debt_consolidation,0,14
MORTGAGE,,credit_card,0,14
MORTGAGE,58000,n/a,0,
"",36000,"",1,11
MORTGAGE,40000,debt_consolidation,0,9
RENT,25000,,0,4
,46500,debt_consolidation,0,12
RENT,,debt_consolidation,0,
MORTGAGE,,n/a,0,8
MORTGAGE,,n/a,2,13
RENT,129000,debt_consolidation,0,12
 ,78000,debt_consolidation,0,
MORTGAGE,48000,debt_consolidation,0,
MORTGAGE,55000,debt_consolidation,0,10
RENT,73000,"",1,
RENT,,debt_consolidation,1,8
RENT,62000,debt_consolidation,1,
MORTGAGE,70000,credit_card,2,11
RENT,75000,n/a,0,14
RENT,,"",,
OWN,139200, ,0,17
RENT,72765,debt_consolidation,0,14
"",120000,debt_consolidation,1,12
"",1e+05,other,2,8
RENT,53800,,,10
MORTGAGE,93000,,1,9
RENT,46000,debt_consolidation,0,13
n/a,50000,credit_card,1,9
 ,52000,,3,9
,99000,debt_consolidation,0,8
MORTGAGE,,other,0,5
MORTGAGE,33451,debt_consolidation,0,9
MORTGAGE,68000,debt_consolidation,2,9
MORTGAGE,90000,,1,
MORTGAGE,,n/a,,
MORTGAGE,60000,debt_consolidation,0,6
n/a,48552,debt_consolidation,0,10
n/a,75000,n/a,0,11
n/a,50000,debt_consolidation,0,
MORTGAGE,93000,home_improvement,0,6
RENT,,debt_consolidation,0,6
RENT,115000,credit_card,0,
n/a,367000,debt_consolidation,3,14
MORTGAGE,45000,debt_consolidation,1,14
MORTGAGE,45000,"",0,
MORTGAGE,105000,debt_consolidation,0,
n/a,52000,debt_consolidation,0,8
MORTGAGE,50000,,2,
MORTGAGE,82000,credit_card,2,
RENT,43000,,0,7
RENT,59000,n/a,1,13
RENT,48300,debt_consolidation,0,6
OWN,150000,credit_card,2,7
MORTGAGE,43260,credit_card,0,9
RENT,40500,n/a,1,8
MORTGAGE,80000,credit_card,0,18
RENT,90000,,2,14
MORTGAGE,55000,credit_card,0,10
RENT,1e+05,n/a,0,5
n/a,64360,debt_consolidation,0,8
,88000,debt_consolidation,,12
,96085.31,debt_consolidation,1,7
 ,75000,debt_consolidation,0,5
MORTGAGE,80000,debt_consolidation,3,19
 ,50000,debt_consolidation,0,6
MORTGAGE,91000,debt_consolidation,1,9
MORTGAGE,129000,,,10
"",23000,n/a,0,9
MORTGAGE,75000,debt_consolidation,2,5
MORTGAGE,37000,credit_card,,
MORTGAGE,26000,home_improvement,,6
MORTGAGE,70000,,3,
MORTGAGE,350000,debt_consolidation,2,
RENT,34000,debt_consolidation,1,12
MORTGAGE,37400,n/a,1,
RENT,72000,other,1,7
RENT,,credit_card,1,10
OWN,94674,n/a,2,21
RENT,114000,credit_card,0,9
MORTGAGE,63000,debt_consolidation,4,
RENT,70000,debt_consolidation,1,17
n/a,,"",,10
 ,45000,debt_consolidation,1,
MORTGAGE,38399,debt_consolidation,1,9
MORTGAGE,40000,home_improvement,2,12
MORTGAGE,77700,credit_card,0,10
,73100,debt_consolidation,0,14
MORTGAGE,32000,debt_consolidation,0,
MORTGAGE,80000,debt_consolidation,0,9
MORTGAGE,95600,debt_consolidation,0,14
MORTGAGE,78000,debt_consolidation,0,11
"",70000,debt_consolidation,1,17
OWN,72000,debt_consolidation,0,14
MORTGAGE,56942, ,1,8
"",20500,credit_card,1,10
MORTGAGE,225000,,6,11
MORTGAGE,46500, ,1,7
OWN,49500,"",0,
MORTGAGE,69000,,0,
RENT,1e+05,debt_consolidation,0,7
MORTGAGE,,home_improvement,2,
"",80000,debt_consolidation,0,24
RENT,21000,,0,9
"",51000, ,0,
RENT,50000,credit_card,0,
MORTGAGE,114000,car,0,16
n/a,46000,credit_card,1,
RENT,32000,debt_consolidation,1,
RENT,55000,,0,9
OWN,58000,debt_consolidation,0,17
n/a,87000,debt_consolidation,1,14
MORTGAGE,2e+05,debt_consolidation,0,12
MORTGAGE,140000,credit_card,0,22
OWN,98819,debt_consolidation,1,12
MORTGAGE,197000,n/a,0,16
MORTGAGE,72000,debt_consolidation,0,8
MORTGAGE,50000, ,1,
MORTGAGE,,"",,
RENT,40000,credit_card,4,15
"",53000,,1,16
"",43000, ,2,
n/a,63000,,0,13
OWN,12000,credit_card,1,5
MORTGAGE,67000,debt_consolidation,1,14
MORTGAGE,120000,debt_consolidation,,12
RENT,62000,debt_consolidation,0,
,25000,debt_consolidation,1,6
RENT,,,0,9
MORTGAGE,,n/a,0,10
MORTGAGE,57200,debt_consolidation,,7
MORTGAGE,,,,
RENT,32000,debt_consolidation,1,14
MORTGAGE,104000,debt_consolidation,2,18
MORTGAGE,57528,"",,17
MORTGAGE,73500,debt_consolidation,2,7
MORTGAGE,50000,debt_consolidation,0,9
,,credit_card,0,17
n/a,60000,debt_consolidation,1,8
MORTGAGE,90000,,6,
MORTGAGE,58000,debt_consolidation,1,
MORTGAGE,185000,"",1,22
MORTGAGE,89000,,0,
MORTGAGE,205176,,0,
 ,46000,debt_consolidation,0,5
n/a,95000,debt_consolidation,1,10
RENT,35000,debt_consolidation,0,7
MORTGAGE,55000,debt_consolidation,,13
RENT,67000,debt_consolidation,6,7
RENT,, ,1,8
RENT,46000,debt_consolidation,3,8
RENT,45000,debt_consolidation,0,26
MORTGAGE,,other,0,6
n/a,,home_improvement,,11
RENT,,other,0,
MORTGAGE,120000,,,7
MORTGAGE,47000,debt_consolidation,,6
"",86180,credit_card,2,11
,87554,debt_consolidation,0,9
MORTGAGE,67000,,0,11
MORTGAGE,135000,debt_consolidation,2,
RENT,,debt_consolidation,1,13
RENT,118000,debt_consolidation,2,13
MORTGAGE,65000,debt_consolidation,1,10
 ,34465.6,credit_card,0,10
RENT,64000,credit_card,,
MORTGAGE,120000,debt_consolidation,,5
RENT,,credit_card,0,5
OWN,75000, ,0,13
RENT,63000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,0,
 ,47000,credit_card,1,14
RENT,103000,debt_consolidation,0,13
